vmid,cpu,mem,at,lt
736,1,1,9643.0,2001.8272124830355
737,4,8,9715.0,185187.9089467688
738,1,2,9745.0,393.5246624811475
739,1,2,9745.0,1969.990529549244
740,1,2,9745.0,393.43736595694617
741,8,16,9751.0,69.22298788390293
742,2,8,9774.0,6470.595071852231
743,8,32,9822.0,185369.63605358626
744,8,32,9822.0,197052.01564109465
745,8,32,9822.0,187227.30567456628
746,8,32,9822.0,192196.127472484
747,8,32,9822.0,189304.3906552976
748,1,1,9823.0,1946.8404074370203
749,8,32,9824.0,200857.04110961178
750,1,1,9897.0,13051.843835712687
751,4,16,9975.0,809175.0417803656
752,4,16,9975.0,816674.3392451388
753,4,16,9975.0,813978.0752575401
754,4,16,9975.0,820360.8212296489
755,4,16,9975.0,808489.2756402976
756,4,16,9975.0,820645.1809275986
757,4,16,9975.0,820955.5659767267
758,4,16,9975.0,810539.4705313455
759,4,16,9975.0,863717.4787518965
760,4,16,9975.0,809558.699850787
761,4,16,9975.0,829850.7633900074
762,2,4,10209.0,1435.3344091001286
763,2,4,10262.0,1433.7401478277507
764,2,8,10350.0,60.85329493765985
765,1,2,10474.0,354.4462950429766
766,1,2,10571.0,6208.0908336011435
767,1,4,10622.0,7688.500879701602
768,4,8,10666.0,58.64329812308297
769,8,32,10822.0,155.7756673386464
770,1,1,10822.0,22592.000260166882
771,1,1,10855.0,640.6405804829316
772,1,1,10949.0,58.79360818613764
773,1,2,11027.0,2228.597044938928
774,1,2,11105.0,354.6901881068187
775,1,1,11136.0,2244.385833947273
776,1,1,11183.0,830.4048647409164
777,1,2,11212.0,7035.737651270636
778,1,2,11212.0,6806.048327964925
779,1,2,11212.0,7010.457949760101
780,1,2,11212.0,7039.892838336051
781,1,2,11212.0,6105.763392682659
782,1,2,11212.0,7351.870724527142
783,1,2,11212.0,6679.5260405784165
784,1,2,11212.0,5289.970284826752
785,1,2,11212.0,6922.990706476641
786,1,2,11212.0,6255.921287852621
787,1,2,11212.0,5201.608891048814
788,1,2,11212.0,6820.748107957172
789,1,2,11212.0,5257.510346253797
790,1,2,11212.0,7179.739299844321
791,1,2,11212.0,5161.756830424753
792,1,2,11212.0,4643.884608662351
793,1,2,11212.0,30261.30293805774
794,1,2,11212.0,4722.72674383045
795,1,2,11212.0,7066.768931968995
796,1,2,11212.0,7115.186309775776
797,16,32,11254.0,59.21816012644885
798,4,8,11255.0,60.209305210279396
799,1,1,11275.0,488.0845233526909
800,1,2,11453.0,294.0502403550186
801,2,4,11461.0,536.4858208129018
802,8,16,11551.0,59.46621460705258
803,1,2,11567.0,458164.7202308111
804,2,4,11628.0,325.6316038333383
805,1,1,11638.0,463.00194316109804
806,1,1,11675.0,300.1519966884343
807,1,2,11764.0,1218.8532490379257
808,1,1,11772.0,15277.395955326958
809,2,4,11796.0,971.7543235877214
810,2,4,11796.0,978.8052144255693
811,2,4,11799.0,978.5375998775189
812,2,4,11802.0,958.3752913315711
813,2,4,11807.0,966.2537098643926
814,2,4,11807.0,1031.5815479279051
815,2,4,11808.0,961.0059124808167
816,2,4,11811.0,957.7770230557368
817,2,4,11817.0,997.4573050254961
818,2,4,11817.0,958.132497003805
819,2,4,11824.0,926.8425316282852
820,2,4,11828.0,931.368426350147
821,2,4,11830.0,947.4251132111401
822,1,2,11832.0,6027.733328214008
823,1,2,11832.0,6852.796786872793
824,1,2,11832.0,6730.584517821769
825,1,2,11832.0,4555.370122748215
826,1,2,11832.0,4554.981716945295
827,1,2,11832.0,6641.331853406533
828,1,2,11832.0,4615.847809598644
829,1,2,11832.0,6340.500417766595
830,1,2,11832.0,6401.078673264189
831,1,2,11832.0,6694.482764878809
832,1,2,11832.0,6425.744043692524
833,1,2,11832.0,6847.561477857558
834,2,4,11832.0,953.8201592846289
835,1,2,11832.0,6950.389777653528
836,1,2,11832.0,6774.388550440112
837,1,2,11832.0,6407.865315602542
838,1,2,11833.0,6434.151638873023
839,1,2,11833.0,6370.865963237485
840,1,2,11833.0,6399.883364647068
841,1,2,11833.0,7970.494524559066
842,1,2,11833.0,6387.538358869707
843,2,4,11834.0,966.9908781367781
844,2,4,11837.0,909.1777186078268
845,2,4,11839.0,929.9920533587418
846,2,4,11842.0,902.1898629490055
847,2,4,11845.0,949.388114191302
848,2,4,11852.0,908.6343753280615
849,4,16,11852.0,56.670295510964934
850,2,4,11853.0,58.29826449541399
851,1,1,11967.0,2476.088399300617
852,1,2,12264.0,3452.3260771105965
853,1,2,12264.0,5087.365266092115
854,1,2,12264.0,5130.33293279455
855,1,2,12264.0,3424.2328998612206
856,1,2,12264.0,4907.469509536207
857,1,2,12264.0,3415.9294523045473
858,1,2,12264.0,5412.908364737373
859,1,2,12264.0,3430.66723137536
860,1,2,12264.0,4652.2503494243265
861,1,2,12264.0,4218.02301737826
862,1,2,12264.0,3451.577244161759
863,2,8,12348.0,1781.8684156238962
864,1,2,12434.0,5808.077492412134
865,1,4,12629.0,2458.362186450748
866,2,4,12629.0,2451.4687276089567
867,1,1,12661.0,2973.0481382822322
868,4,8,12698.0,6404.910929063402
869,1,2,13060.0,3737.9158723914425
870,1,2,13060.0,4072.8242971957293
871,1,2,13060.0,3699.5723617550084
872,1,2,13060.0,3713.9415787061344
873,1,2,13060.0,4124.127388659608
874,1,2,13060.0,3721.425657820818
875,1,2,13060.0,4191.749228347717
876,1,2,13060.0,3727.015242121391
877,1,2,13060.0,3757.9988689007546
878,1,2,13060.0,4456.430180387976
879,1,2,13060.0,4072.427722942787
880,1,2,13060.0,4059.215607624722
881,1,2,13060.0,3966.2585948400338
882,1,2,13060.0,4051.211979434591
883,1,2,13060.0,3801.858211003189
884,1,2,13061.0,4991.1494547249295
885,1,2,13061.0,4942.080375056573
886,1,2,13061.0,4989.155405787952
887,1,2,13061.0,4736.050826883125
888,1,2,13061.0,5048.2676732478
889,4,8,13115.0,26841.280984089888
890,1,1,13204.0,22766.219660813866
891,2,4,13222.0,6759.683123103886
892,1,1,13271.0,2569283.088904574
893,1,1,13309.0,945.7235818689649
894,4,8,13474.0,486160.7592419688
895,4,8,13474.0,454796.07377470576
896,4,8,13474.0,463831.2158558746
897,4,8,13474.0,469135.6762774591
898,4,8,13474.0,474594.4412080614
899,4,8,13474.0,464687.2805287024
900,4,8,13474.0,454948.9240674836
901,4,8,13474.0,458819.6836257664
902,4,8,13474.0,465830.265729449
903,4,8,13474.0,468222.7895787341
904,4,8,13474.0,458014.7042877561
905,4,8,13475.0,458516.20976529416
906,1,1,13522.0,766.8727747156839
907,1,1,13600.0,553207.530291063
908,1,2,13732.0,573.9830765972988
909,2,4,13798.0,352.97627281969545
910,1,4,13946.0,64.52350298537753
911,4,16,13952.0,65.11781632744065
912,2,4,13971.0,83863.71384214605
913,1,1,14018.0,955.3942127514974
914,1,2,14278.0,5629.168541007934
915,1,2,14278.0,21345.95698742088
916,1,2,14278.0,5155.4287484596925
917,1,2,14278.0,5475.546430977186
918,1,2,14278.0,5426.890046501591
919,1,2,14278.0,25072.449261902308
920,1,2,14278.0,12197.433802190662
921,1,2,14278.0,12072.804625356366
922,1,2,14278.0,12222.171533336488
923,1,2,14278.0,12398.798649392811
924,1,2,14278.0,12600.718028121975
925,1,2,14278.0,12209.09578763358
926,1,2,14278.0,4838.724625847962
927,1,2,14278.0,12439.092906268092
928,1,2,14278.0,12093.2188692855
929,1,2,14278.0,4888.8726312375475
930,1,2,14278.0,4758.327821031858
931,1,2,14278.0,23379.87571641015
932,1,2,14278.0,5544.832145568909
933,1,2,14278.0,24600.872589054467
934,1,2,14288.0,78.95872714738523
935,1,2,14288.0,84.11084112266474
936,1,2,14288.0,4498.693542791594
937,1,2,14288.0,83.89069508453518
938,1,2,14288.0,83.33798327771764
939,1,2,14288.0,81.60262122803114
940,1,2,14288.0,84.01911202827692
941,1,2,14288.0,85.95383274850414
942,1,2,14288.0,4318.401578018441
943,1,2,14288.0,83.72996310089768
944,1,2,14288.0,98.40554681871433
945,1,2,14288.0,88.04520475051393
946,1,2,14288.0,82.58428698271284
947,1,2,14288.0,99.2276816677598
948,1,2,14288.0,83.3306592424247
949,1,2,14288.0,4377.723141552335
950,1,2,14288.0,3685.358416806944
951,1,2,14288.0,82.52541075976124
952,1,2,14288.0,82.15238101592338
953,1,2,14289.0,84.56256191652876
954,1,2,14289.0,4807.858545394967
955,1,2,14289.0,81.64412769247737
956,1,2,14289.0,76.7874482223804
957,1,2,14323.0,6313.305981323102
958,4,16,14422.0,5196.41000608476
959,2,4,14423.0,359.6953457614833
960,1,2,14467.0,706.8360622127929
961,1,1,14476.0,614.2845997279102
962,4,16,14503.0,5298.506047397819
963,4,8,14558.0,1750.6284939189854
964,1,1,14723.0,944.7852113708021
965,8,32,14858.0,58.602861841090416
966,1,2,14903.0,3642.550254201796
967,1,2,14903.0,3668.1657861513095
968,1,2,14903.0,3752.4825582032113
969,1,2,14903.0,4324.645788710695
970,1,2,14903.0,3624.9576597920513
971,1,2,14904.0,3703.065810913241
972,1,2,14904.0,3926.6733782872093
973,1,2,14992.0,5155.642702385851
974,2,4,15007.0,1755859.2213181972
975,2,4,15007.0,1754209.7270905215
976,2,4,15007.0,13855.178812745848
977,2,4,15007.0,1049852.10884709
978,2,4,15007.0,12958.918252661562
979,1,2,15076.0,5113.814635150944
980,1,1,15152.0,63.24006408850682
981,1,2,15355.0,660.0213956158706
982,1,2,15356.0,650.709532005011
983,4,16,15389.0,392.8658268546345
984,4,16,15695.0,87.14411655149041
985,1,1,15707.0,28444.445980122586
986,4,8,15750.0,58.31342810643539
987,4,8,15759.0,61.83126782214507
988,1,4,15841.0,268.6965552810919
989,1,2,15873.0,31592.334677252806
990,1,2,15874.0,51308.34760169511
991,1,2,15874.0,6548.774585076344
992,1,2,15874.0,31592.76646906047
993,2,4,15938.0,1843.0214055594759
994,2,4,15938.0,1821.3094899387556
995,2,4,15941.0,1809.3323814219682
996,2,4,15943.0,1824.4235960230835
997,2,4,15948.0,1812.006623386645
998,2,4,15949.0,1845.0162382347428
999,2,4,15952.0,1950.2460589905004
1000,2,4,15952.0,1874.2829431075984
1001,2,4,15958.0,1804.2504046616334
1002,2,4,15966.0,1887.4678399215231
1003,2,4,16041.0,1719.24746528063
1004,2,4,16042.0,1689.5171136607785
1005,2,4,16047.0,1685.9949799636922
1006,2,4,16048.0,1723.032255227506
1007,2,4,16050.0,1747.5364952683567
1008,2,4,16054.0,1711.1943900099982
1009,2,4,16054.0,1698.5003741579433
1010,2,4,16055.0,1706.2350132126478
1011,2,4,16058.0,1673.9589592998673
1012,2,4,16060.0,1806.4855934487462
1013,2,4,16062.0,1866.2050575394085
1014,2,4,16064.0,1669.5566736708292
1015,2,4,16070.0,1713.7947880640443
1016,2,4,16071.0,1653.6053627854014
1017,2,4,16072.0,1711.7251910195075
1018,2,4,16074.0,1670.3378633786551
1019,2,4,16075.0,1689.3595261857993
1020,2,4,16078.0,1675.2900401540012
1021,2,4,16083.0,1682.4282739356247
1022,2,4,16085.0,1659.2647503666187
1023,2,4,16086.0,1650.508116119363
1024,2,4,16089.0,1658.632456683522
1025,2,4,16091.0,1736.610067366681
1026,2,4,16092.0,1651.899221629013
1027,2,4,16095.0,1658.2899725838934
1028,2,4,16096.0,1831.9600102245004
1029,2,4,16098.0,1656.326521173281
1030,2,4,16101.0,1659.8783521982832
1031,2,4,16101.0,1634.8965797574624
1032,2,4,16104.0,1697.9971747832478
1033,2,4,16107.0,1630.685082209683
1034,2,4,16107.0,1673.017578157828
1035,2,4,16112.0,1680.2153199191089
1036,2,4,16115.0,1724.3785873527336
1037,2,4,16115.0,1636.7371019356412
1038,2,4,16124.0,1608.7133358262565
1039,2,4,16124.0,1625.7066366793729
1040,1,2,16128.0,4590.269941508869
1041,2,4,16129.0,1618.1777912897744
1042,2,4,16132.0,1983.1934646363304
1043,2,4,16518.0,1247.0197202474924
1044,1,2,16909.0,248.1810813583155
1045,1,1,16944.0,396.88538369781236
1046,1,1,16944.0,397.55828537330194
1047,1,2,16944.0,1993.0403889292909
1048,2,4,16947.0,56.48599658416353
1049,8,16,16956.0,61.82075841496949
1050,1,2,17268.0,72.36647766641151
1051,1,2,17544.0,5486.809857761562
1052,1,2,17544.0,13799.713214156744
1053,1,2,17544.0,20721.012694201498
1054,1,2,17544.0,19954.087177692585
1055,1,2,17544.0,4471.953073283664
1056,1,2,17544.0,20616.53731713565
1057,1,2,17544.0,13967.401161780428
1058,1,2,17544.0,8205.845780112315
1059,1,2,17673.0,346.69006605846306
1060,1,2,17878.0,55591.066751833365
1061,1,2,17878.0,55455.489776129645
1062,1,2,17878.0,20965.68432274039
1063,1,2,17878.0,20306.812817898095
1064,1,2,17878.0,55854.46421216
1065,1,2,17878.0,57760.37576548966
1066,1,2,18053.0,4823.190806132014
1067,1,2,18053.0,14652.218634883304
1068,1,2,18053.0,19528.30436048029
1069,1,2,18054.0,3702.4484391188703
1070,1,2,18054.0,13791.223447759925
1071,1,2,18054.0,5225.630932422333
1072,1,2,18054.0,13329.317043315565
1073,1,2,18056.0,16332.979796289468
1074,1,2,18056.0,21719.509338375225
1075,1,1,18095.0,602.8600761031482
1076,1,1,18147.0,1873.1777127942103
1077,1,2,18299.0,371.3668520313175
1078,1,2,18409.0,59382.032102010875
1079,1,2,18409.0,28065.51587925924
1080,1,2,18409.0,59449.59841058064
1081,1,2,18409.0,20242.063033054183
1082,1,2,18409.0,57631.71838683747
1083,1,2,18409.0,55148.40202884467
1084,1,2,18410.0,27297.370025954064
1085,1,2,18410.0,31428.832973916993
1086,1,2,18410.0,54905.70257694289
1087,1,2,18410.0,19951.44051942181
1088,1,2,18455.0,67.63253453960844
1089,1,2,18607.0,9771.95413208353
1090,1,2,18607.0,10903.111978058685
1091,1,2,18607.0,10092.705553772412
1092,1,2,18607.0,12229.616835214734
1093,1,2,18607.0,10236.891718200888
1094,1,2,18607.0,10302.976592182644
1095,1,2,18608.0,10794.592648294196
1096,1,2,18608.0,10161.409872039854
1097,1,2,18608.0,11218.124965942034
1098,1,2,18608.0,11945.353822197178
1099,4,8,18754.0,60.50120529192682
1100,2,4,18933.0,2497.62392593097
1101,1,1,18933.0,2514.8992188796165
1102,1,2,19111.0,8124.704154421276
1103,1,2,19111.0,22778.249783232113
1104,1,2,19111.0,6213.627226883543
1105,1,2,19111.0,21656.275644387402
1106,1,2,19111.0,24774.820142986224
1107,1,2,19111.0,8341.948573391604
1108,1,2,19111.0,8137.834733179302
1109,1,2,19111.0,24619.801601425846
1110,1,2,19111.0,6354.769108079912
1111,1,2,19111.0,21233.580014109084
1112,1,2,19112.0,6724.466943177188
1113,1,2,19112.0,8714.417784051348
1114,1,2,19112.0,8715.431333849567
1115,1,2,19112.0,21264.87165566008
1116,1,2,19112.0,21981.196141537068
1117,1,2,19112.0,35233.53191055075
1118,1,2,19112.0,6295.657964351976
1119,1,2,19112.0,6281.039969706495
1120,1,2,19112.0,25601.22471450316
1121,1,2,19112.0,6793.815006556401
1122,4,8,19350.0,59.76375756150985
1123,1,2,19385.0,567.9902145745262
1124,1,2,19634.0,21276.120335214306
1125,1,2,19634.0,26232.464183289892
1126,1,2,19634.0,7617.6488391725115
1127,1,2,19634.0,21724.871392235593
1128,1,2,19634.0,21335.985348207098
1129,1,2,19634.0,6139.600596995452
1130,1,2,19634.0,16181.386035067364
1131,1,2,19634.0,6429.604506620523
1132,1,2,19634.0,21161.868254476187
1133,1,2,19634.0,20985.067449058224
1134,1,2,19634.0,5721.395047333842
1135,1,2,19634.0,5640.227506021848
1136,1,2,19634.0,6303.885457261217
1137,1,2,19634.0,8753.398560338173
1138,1,2,19635.0,18960.341771429725
1139,1,2,19635.0,7694.500709341675
1140,1,2,19635.0,7290.6433161689865
1141,1,2,19635.0,5811.956348274652
1142,1,2,19635.0,7665.191805522288
1143,1,2,19635.0,22986.75438931521
1144,1,2,19635.0,7936.372343401929
1145,1,2,19635.0,24350.57040235059
1146,4,8,19826.0,1600.3400193255861
1147,1,4,19826.0,2518.6260589196213
1148,1,4,19902.0,1764.2803141523061
1149,4,8,19958.0,1379.2178794664787
1150,1,4,20023.0,1474.3277431430072
1151,1,1,20079.0,361.20528834904854
1152,1,2,20122.0,8747.311191784087
1153,1,2,20122.0,8494.141177664325
1154,1,2,20122.0,8581.805894703108
1155,1,2,20122.0,8441.96508396361
1156,1,2,20122.0,8213.681015885284
1157,1,2,20123.0,8578.944023248807
1158,1,2,20123.0,8400.555176572576
1159,1,2,20123.0,8290.76300308679
1160,1,2,20123.0,8316.297124403809
1161,1,2,20123.0,8167.293907227369
1162,1,2,20123.0,6048.39600363179
1163,1,2,20123.0,8411.757551025621
1164,1,2,20123.0,8697.286054516708
1165,1,2,20123.0,8220.959658914158
1166,1,2,20123.0,5984.8656802936475
1167,1,2,20123.0,8179.795220453
1168,1,2,20123.0,5434.7362396412955
1169,1,2,20123.0,5068.644765711921
1170,1,2,20123.0,8631.571260386156
1171,1,2,20123.0,8136.617643749152
1172,1,2,20137.0,15588.263811560337
1173,1,2,20137.0,21867.10813094197
1174,1,2,20137.0,5935.6833946899405
1175,1,2,20137.0,20162.746045001833
1176,1,2,20137.0,11048.215561285373
1177,1,2,20137.0,20956.714285438244
1178,1,2,20137.0,20800.203913909434
1179,1,2,20137.0,7161.236489307822
1180,1,2,20137.0,20646.363154233728
1181,1,2,20137.0,20498.212939646895
1182,1,2,20137.0,7873.5506800306475
1183,1,2,20137.0,7417.974639156755
1184,1,2,20137.0,19298.673439030514
1185,1,2,20137.0,7157.587254286926
1186,1,2,20137.0,18490.783029025784
1187,1,2,20137.0,7212.966861340069
1188,1,2,20137.0,4693.8810390452345
1189,1,2,20137.0,30805.444473393996
1190,1,2,20138.0,21720.100732269766
1191,1,2,20138.0,20673.459520141045
1192,1,2,20138.0,7313.562148729122
1193,2,8,20548.0,66.78810381761244
1194,1,2,20599.0,4637.859386224672
1195,1,2,20600.0,7628.413766822859
1196,1,2,20600.0,4770.405779470548
1197,1,2,20600.0,4604.062951582063
1198,1,2,20600.0,4638.211749819799
1199,1,2,20600.0,4650.5951616094235
1200,1,2,20600.0,4838.920747014261
1201,1,2,20600.0,4629.932404086792
1202,1,2,20600.0,4625.805921772022
1203,1,2,20600.0,4959.297913852294
1204,1,2,20600.0,4607.678585833211
1205,1,2,20600.0,4595.114694865572
1206,1,2,20600.0,4649.4463124344
1207,1,2,20600.0,5988.514668595
1208,1,2,20600.0,4667.826267306723
1209,1,2,20600.0,4612.628613970617
1210,1,2,20600.0,7977.900198168796
1211,1,2,20600.0,7853.2857022795615
1212,1,2,20600.0,4627.561232050281
1213,1,2,20600.0,4720.9415137738015
1214,1,2,20605.0,8038.410791305332
1215,1,2,20605.0,15340.271080336652
1216,1,2,20605.0,24999.10388197257
1217,1,2,20605.0,8273.08041697303
1218,1,2,20605.0,30646.471593200276
1219,1,2,20605.0,5227.866185023084
1220,1,2,20605.0,10569.865589700805
1221,1,2,20605.0,15509.794997825946
1222,1,2,20605.0,4592.546171618949
1223,1,2,20606.0,21852.68863496325
1224,1,2,20606.0,5349.188371870363
1225,1,2,20606.0,19883.432227144596
1226,1,2,20606.0,22070.007084519362
1227,1,2,20606.0,20014.401920426568
1228,1,2,20606.0,20735.128050424497
1229,1,2,20606.0,7803.920002673606
1230,1,2,20606.0,6957.996091695528
1231,1,2,20606.0,15102.597095725732
1232,1,2,20606.0,4864.31782881734
1233,1,2,20606.0,22849.943540661443
1234,1,2,20606.0,10505.27016419099
1235,1,2,20606.0,5016.6749500377455
1236,1,2,20606.0,7136.31646675509
1237,1,2,20606.0,6709.677176652048
1238,1,2,20606.0,8839.18082174511
1239,1,2,20606.0,15073.143106439891
1240,1,2,20606.0,9142.90228281261
1241,1,2,20606.0,10233.830834137621
1242,1,2,20606.0,15842.778172708138
1243,1,2,20606.0,6480.89119703087
1244,1,2,20606.0,15024.306886261686
1245,1,2,20606.0,19009.09838343852
1246,1,2,20607.0,22265.12637319452
1247,1,2,20607.0,18198.634897646825
1248,1,2,20607.0,10666.261596374825
1249,1,2,20607.0,20050.257990563492
1250,1,2,20607.0,5213.80873782706
1251,1,2,20607.0,19991.38612358824
1252,1,2,20607.0,4609.172915214061
1253,1,2,20607.0,23479.552510179925
1254,1,1,20644.0,11785.235044602978
1255,1,1,20699.0,361.3692099526723
1256,2,4,20858.0,1702.7735064709234
1257,2,4,20858.0,90189.47860992802
1258,1,4,21056.0,364.1702930517087
1259,1,2,21073.0,4465.543783203074
1260,1,2,21073.0,7385.439377128688
1261,1,2,21073.0,14690.597488449268
1262,1,2,21073.0,7977.28127760735
1263,1,2,21073.0,14624.998156435802
1264,1,2,21073.0,4135.775409130954
1265,1,2,21073.0,8667.451697503175
1266,1,2,21073.0,18974.818651858644
1267,1,2,21074.0,6333.654702258719
1268,1,2,21074.0,6290.126315830733
1269,1,2,21074.0,17817.99264219959
1270,1,2,21074.0,6163.894280378044
1271,1,2,21074.0,6674.748267766154
1272,1,2,21074.0,4643.930340614314
1273,1,2,21074.0,20413.599257156522
1274,1,2,21074.0,19559.022413476203
1275,1,2,21074.0,4646.059929786898
1276,1,2,21074.0,10616.036846771867
1277,1,2,21074.0,20667.33879196698
1278,1,2,21074.0,19696.351223093414
1279,1,2,21074.0,5027.857185239698
1280,1,2,21074.0,37275.492561656174
1281,1,2,21074.0,19893.600421497948
1282,1,2,21074.0,6124.487850538444
1283,1,2,21075.0,19656.354749419934
1284,1,2,21075.0,19413.927167921443
1285,1,2,21075.0,6174.021682265752
1286,1,2,21075.0,6097.0855651716365
1287,1,1,21439.0,626056.9121062215
1288,1,1,21447.0,4582.304177801193
1289,1,1,21486.0,1226.8351405407088
1290,1,2,21544.0,4537.1189369079375
1291,1,2,21544.0,4784.2216433926815
1292,1,2,21544.0,5650.101507613666
1293,1,2,21544.0,5030.252026992655
1294,1,1,21580.0,1099.6258238523542
1295,1,2,21585.0,195.38532501977042
1296,1,2,21587.0,525.7394501421311
1297,1,2,21587.0,506.41591366915475
1298,1,1,21607.0,21910.054263642538
1299,1,1,21615.0,21962.396542718765
1300,1,1,21655.0,645.904379431528
1301,1,4,21677.0,354.0620886006817
1302,16,32,21745.0,65.3713411782281
1303,1,2,21761.0,37.15910681965167
1304,1,2,21804.0,34.306786847410905
1305,2,4,21824.0,838.5326430526616
1306,2,4,21824.0,821.2369781372511
1307,2,4,21824.0,835.9058926936826
1308,1,2,21845.0,177.33376509900336
1309,1,2,21950.0,74.06978941517333
1310,1,2,22032.0,4671.908859060996
1311,1,2,22032.0,4766.003175425641
1312,1,2,22032.0,4604.892851198549
1313,1,2,22032.0,16010.05744486216
1314,1,2,22032.0,4594.007461887374
1315,1,2,22032.0,13815.966584975306
1316,1,2,22032.0,4867.789525903172
1317,1,2,22032.0,4702.339287662746
1318,1,2,22032.0,4231.1997151283485
1319,1,2,22032.0,4312.757282099335
1320,1,2,22032.0,14304.965700804793
1321,1,2,22032.0,13848.462984313279
1322,1,2,22032.0,4619.611881136189
1323,1,2,22032.0,13486.8170165333
1324,1,2,22044.0,6542.376181454013
1325,1,2,22044.0,6220.849925545796
1326,1,2,22044.0,8047.677890707144
1327,1,2,22044.0,10152.729706265778
