vmid,cpu,mem,at,lt,ltpred
681,1,2,9355.0,3567.0,3567.0
682,1,2,9355.0,3561.0,3561.0
683,1,2,9355.0,3558.0,3558.0
684,1,2,9355.0,3563.0,3563.0
685,1,2,9355.0,3562.0,3562.0
686,1,2,9355.0,3564.0,3564.0
687,1,2,9355.0,3560.0,3560.0
688,1,2,9355.0,3560.0,3560.0
689,1,2,9355.0,3567.0,3567.0
690,1,2,9361.0,7516.0,7516.0
691,1,2,9361.0,8779.0,8779.0
692,1,2,9361.0,9135.0,9135.0
693,1,2,9361.0,8480.0,8480.0
694,1,2,9361.0,8773.0,8773.0
695,1,2,9361.0,6975.0,6975.0
696,1,2,9361.0,8773.0,8773.0
697,1,2,9361.0,8777.0,8777.0
698,1,2,9361.0,8593.0,8593.0
699,1,2,9361.0,8594.0,8594.0
700,1,2,9361.0,19057.0,19057.0
701,1,2,9361.0,29653.0,29653.0
702,1,2,9361.0,7332.0,7332.0
703,1,2,9361.0,6614.0,6614.0
704,1,2,9362.0,8592.0,8592.0
705,1,2,9362.0,30740.0,30740.0
706,1,2,9362.0,7384.0,7384.0
707,1,2,9362.0,8780.0,8780.0
708,1,2,9362.0,9151.0,9151.0
709,1,2,9362.0,8783.0,8783.0
710,1,2,9362.0,8785.0,8785.0
711,1,2,9362.0,9154.0,9154.0
712,1,2,9362.0,8235.0,8235.0
713,1,2,9363.0,6985.0,6985.0
714,2,4,9521.0,194387.0,194387.0
715,1,2,9574.0,5863.0,5863.0
716,1,2,9574.0,8268.0,8268.0
717,1,2,9574.0,5863.0,5863.0
718,1,2,9574.0,24432.0,24432.0
719,1,2,9574.0,7120.0,7120.0
720,1,2,9574.0,5863.0,5863.0
721,1,2,9574.0,5866.0,5866.0
722,1,2,9574.0,5864.0,5864.0
723,1,2,9574.0,7662.0,7662.0
724,1,2,9574.0,5862.0,5862.0
725,1,2,9574.0,5867.0,5867.0
726,1,2,9574.0,5500.0,5500.0
727,1,2,9574.0,5865.0,5865.0
728,1,2,9574.0,5865.0,5865.0
729,1,2,9574.0,6402.0,6402.0
730,1,2,9574.0,8269.0,8269.0
731,1,2,9574.0,6765.0,6765.0
732,1,2,9574.0,8269.0,8269.0
733,1,2,9574.0,6765.0,6765.0
734,1,2,9574.0,5867.0,5867.0
735,1,1,9643.0,3336.0,3336.0
736,1,1,9643.0,1984.0,1984.0
737,4,8,9715.0,184438.0,184438.0
738,1,2,9745.0,1959.0,1959.0
739,1,2,9745.0,389.0,389.0
740,1,2,9745.0,390.0,390.0
741,8,16,9751.0,59.0,59.0
742,2,8,9774.0,6328.0,6328.0
743,8,32,9822.0,184335.0,184335.0
744,8,32,9822.0,184337.0,184337.0
745,8,32,9822.0,184336.0,184336.0
746,8,32,9822.0,184334.0,184334.0
747,8,32,9822.0,184335.0,184335.0
748,1,1,9823.0,1930.0,1930.0
749,8,32,9824.0,184333.0,184333.0
750,1,1,9897.0,12682.0,12682.0
751,4,16,9975.0,802524.0,802524.0
752,4,16,9975.0,802529.0,802529.0
753,4,16,9975.0,802525.0,802525.0
754,4,16,9975.0,802529.0,802529.0
755,4,16,9975.0,802529.0,802529.0
756,4,16,9975.0,802528.0,802528.0
757,4,16,9975.0,802528.0,802528.0
758,4,16,9975.0,802530.0,802530.0
759,4,16,9975.0,802528.0,802528.0
760,4,16,9975.0,802527.0,802527.0
761,4,16,9975.0,802526.0,802526.0
762,2,4,10209.0,1386.0,1386.0
763,2,4,10262.0,1331.0,1331.0
764,2,8,10350.0,60.0,60.0
765,1,2,10474.0,341.0,341.0
766,1,2,10571.0,6177.0,6177.0
767,1,4,10622.0,7295.0,7295.0
768,4,8,10666.0,58.0,58.0
769,1,1,10822.0,22254.0,22254.0
770,8,32,10822.0,155.0,155.0
771,1,1,10855.0,633.0,633.0
772,1,1,10949.0,56.0,56.0
773,1,2,11027.0,2192.0,2192.0
774,1,2,11105.0,351.0,351.0
775,1,1,11136.0,1972.0,1972.0
776,1,1,11183.0,796.0,796.0
777,1,2,11212.0,4582.0,4582.0
778,1,2,11212.0,28887.0,28887.0
779,1,2,11212.0,4583.0,4583.0
780,1,2,11212.0,4941.0,4941.0
781,1,2,11212.0,6932.0,6932.0
782,1,2,11212.0,5137.0,5137.0
783,1,2,11212.0,6035.0,6035.0
784,1,2,11212.0,5125.0,5125.0
785,1,2,11212.0,6933.0,6933.0
786,1,2,11212.0,6034.0,6034.0
787,1,2,11212.0,5124.0,5124.0
788,1,2,11212.0,6627.0,6627.0
789,1,2,11212.0,7282.0,7282.0
790,1,2,11212.0,5533.0,5533.0
791,1,2,11212.0,6922.0,6922.0
792,1,2,11212.0,6924.0,6924.0
793,1,2,11212.0,6626.0,6626.0
794,1,2,11212.0,6920.0,6920.0
795,1,2,11212.0,6629.0,6629.0
796,1,2,11212.0,6927.0,6927.0
797,16,32,11254.0,59.0,59.0
798,4,8,11255.0,59.0,59.0
799,1,1,11275.0,483.0,483.0
800,1,2,11453.0,289.0,289.0
801,2,4,11461.0,520.0,520.0
802,8,16,11551.0,59.0,59.0
803,1,2,11567.0,427636.0,427636.0
804,2,4,11628.0,318.0,318.0
805,1,1,11638.0,460.0,460.0
806,1,1,11675.0,294.0,294.0
807,1,2,11764.0,1199.0,1199.0
808,1,1,11772.0,15079.0,15079.0
809,2,4,11796.0,960.0,960.0
810,2,4,11796.0,958.0,958.0
811,2,4,11799.0,956.0,956.0
812,2,4,11802.0,950.0,950.0
813,2,4,11807.0,944.0,944.0
814,2,4,11807.0,948.0,948.0
815,2,4,11808.0,945.0,945.0
816,2,4,11811.0,939.0,939.0
817,2,4,11817.0,936.0,936.0
818,2,4,11817.0,937.0,937.0
819,2,4,11824.0,915.0,915.0
820,2,4,11828.0,914.0,914.0
821,2,4,11830.0,911.0,911.0
822,1,2,11832.0,6309.0,6309.0
823,1,2,11832.0,6682.0,6682.0
824,1,2,11832.0,6681.0,6681.0
825,2,4,11832.0,909.0,909.0
826,1,2,11832.0,6684.0,6684.0
827,1,2,11832.0,6121.0,6121.0
828,1,2,11832.0,6308.0,6308.0
829,1,2,11832.0,6309.0,6309.0
830,1,2,11832.0,6313.0,6313.0
831,1,2,11832.0,4505.0,4505.0
832,1,2,11832.0,6306.0,6306.0
833,1,2,11832.0,4504.0,4504.0
834,1,2,11832.0,4515.0,4515.0
835,1,2,11832.0,6661.0,6661.0
836,1,2,11832.0,6663.0,6663.0
837,1,2,11832.0,6009.0,6009.0
838,1,2,11833.0,6302.0,6302.0
839,1,2,11833.0,6303.0,6303.0
840,1,2,11833.0,6299.0,6299.0
841,1,2,11833.0,6310.0,6310.0
842,1,2,11833.0,6300.0,6300.0
843,2,4,11834.0,907.0,907.0
844,2,4,11837.0,906.0,906.0
845,2,4,11839.0,904.0,904.0
846,2,4,11842.0,898.0,898.0
847,2,4,11845.0,897.0,897.0
848,2,4,11852.0,889.0,889.0
849,4,16,11852.0,56.0,56.0
850,2,4,11853.0,57.0,57.0
851,1,1,11967.0,2456.0,2456.0
852,1,2,12264.0,3349.0,3349.0
853,1,2,12264.0,3349.0,3349.0
854,1,2,12264.0,4609.0,4609.0
855,1,2,12264.0,3350.0,3350.0
856,1,2,12264.0,4608.0,4608.0
857,1,2,12264.0,3351.0,3351.0
858,1,2,12264.0,4610.0,4610.0
859,1,2,12264.0,3349.0,3349.0
860,1,2,12264.0,4611.0,4611.0
861,1,2,12264.0,4612.0,4612.0
862,1,2,12264.0,3353.0,3353.0
863,2,8,12348.0,1752.0,1752.0
864,1,2,12434.0,5699.0,5699.0
865,2,4,12629.0,2433.0,2433.0
866,1,4,12629.0,2433.0,2433.0
867,1,1,12661.0,2813.0,2813.0
868,4,8,12698.0,6396.0,6396.0
869,1,2,13060.0,4037.0,4037.0
870,1,2,13060.0,3702.0,3702.0
871,1,2,13060.0,3695.0,3695.0
872,1,2,13060.0,4038.0,4038.0
873,1,2,13060.0,4352.0,4352.0
874,1,2,13060.0,3691.0,3691.0
875,1,2,13060.0,3689.0,3689.0
876,1,2,13060.0,4034.0,4034.0
877,1,2,13060.0,3702.0,3702.0
878,1,2,13060.0,3697.0,3697.0
879,1,2,13060.0,4037.0,4037.0
880,1,2,13060.0,3699.0,3699.0
881,1,2,13060.0,3690.0,3690.0
882,1,2,13060.0,4038.0,4038.0
883,1,2,13060.0,3700.0,3700.0
884,1,2,13061.0,4898.0,4898.0
885,1,2,13061.0,4899.0,4899.0
886,1,2,13061.0,4899.0,4899.0
887,1,2,13061.0,4536.0,4536.0
888,1,2,13061.0,4896.0,4896.0
889,4,8,13115.0,26459.0,26459.0
890,1,1,13204.0,21231.0,21231.0
891,2,4,13222.0,6652.0,6652.0
892,1,1,13271.0,2533853.0,2533853.0
893,1,1,13309.0,844.0,844.0
894,4,8,13474.0,452677.0,452677.0
895,4,8,13474.0,452679.0,452679.0
896,4,8,13474.0,452679.0,452679.0
897,4,8,13474.0,452677.0,452677.0
898,4,8,13474.0,452680.0,452680.0
899,4,8,13474.0,452678.0,452678.0
900,4,8,13474.0,452678.0,452678.0
901,4,8,13474.0,452679.0,452679.0
902,4,8,13474.0,452679.0,452679.0
903,4,8,13474.0,452679.0,452679.0
904,4,8,13474.0,452680.0,452680.0
905,4,8,13475.0,452673.0,452673.0
906,1,1,13522.0,746.0,746.0
907,1,1,13600.0,540564.0,540564.0
908,1,2,13732.0,535.0,535.0
909,2,4,13798.0,342.0,342.0
910,1,4,13946.0,56.0,56.0
911,4,16,13952.0,61.0,61.0
912,2,4,13971.0,80748.0,80748.0
913,1,1,14018.0,810.0,810.0
914,1,2,14278.0,4758.0,4758.0
915,1,2,14278.0,4758.0,4758.0
916,1,2,14278.0,12318.0,12318.0
917,1,2,14278.0,11973.0,11973.0
918,1,2,14278.0,23117.0,23117.0
919,1,2,14278.0,4755.0,4755.0
920,1,2,14278.0,23116.0,23116.0
921,1,2,14278.0,5114.0,5114.0
922,1,2,14278.0,12316.0,12316.0
923,1,2,14278.0,11971.0,11971.0
924,1,2,14278.0,11972.0,11972.0
925,1,2,14278.0,11971.0,11971.0
926,1,2,14278.0,12318.0,12318.0
927,1,2,14278.0,11972.0,11972.0
928,1,2,14278.0,23681.0,23681.0
929,1,2,14278.0,4756.0,4756.0
930,1,2,14278.0,4756.0,4756.0
931,1,2,14278.0,5115.0,5115.0
932,1,2,14278.0,20958.0,20958.0
933,1,2,14278.0,5294.0,5294.0
934,1,2,14288.0,81.0,81.0
935,1,2,14288.0,3667.0,3667.0
936,1,2,14288.0,81.0,81.0
937,1,2,14288.0,4229.0,4229.0
938,1,2,14288.0,83.0,83.0
939,1,2,14288.0,81.0,81.0
940,1,2,14288.0,81.0,81.0
941,1,2,14288.0,80.0,80.0
942,1,2,14288.0,84.0,84.0
943,1,2,14288.0,80.0,80.0
944,1,2,14288.0,4231.0,4231.0
945,1,2,14288.0,78.0,78.0
946,1,2,14288.0,82.0,82.0
947,1,2,14288.0,82.0,82.0
948,1,2,14288.0,81.0,81.0
949,1,2,14288.0,83.0,83.0
950,1,2,14288.0,81.0,81.0
951,1,2,14288.0,4230.0,4230.0
952,1,2,14288.0,81.0,81.0
953,1,2,14289.0,80.0,80.0
954,1,2,14289.0,76.0,76.0
955,1,2,14289.0,4564.0,4564.0
956,1,2,14289.0,80.0,80.0
957,1,2,14323.0,6204.0,6204.0
958,4,16,14422.0,4994.0,4994.0
959,2,4,14423.0,354.0,354.0
960,1,2,14467.0,670.0,670.0
961,1,1,14476.0,595.0,595.0
962,4,16,14503.0,4914.0,4914.0
963,4,8,14558.0,1733.0,1733.0
964,1,1,14723.0,915.0,915.0
965,8,32,14858.0,58.0,58.0
966,1,2,14903.0,3614.0,3614.0
967,1,2,14903.0,3619.0,3619.0
968,1,2,14903.0,3619.0,3619.0
969,1,2,14903.0,4135.0,4135.0
970,1,2,14903.0,3615.0,3615.0
971,1,2,14904.0,3615.0,3615.0
972,1,2,14904.0,3616.0,3616.0
973,1,2,14992.0,5099.0,5099.0
974,2,4,15007.0,1033336.0,1033336.0
975,2,4,15007.0,12275.0,12275.0
976,2,4,15007.0,1728168.0,1728168.0
977,2,4,15007.0,12775.0,12775.0
978,2,4,15007.0,1728154.0,1728154.0
979,1,2,15076.0,5025.0,5025.0
980,1,1,15152.0,62.0,62.0
981,1,2,15355.0,638.0,638.0
982,1,2,15356.0,627.0,627.0
983,4,16,15389.0,390.0,390.0
984,4,16,15695.0,84.0,84.0
985,1,1,15707.0,26282.0,26282.0
986,4,8,15750.0,56.0,56.0
987,4,8,15759.0,61.0,61.0
988,1,4,15841.0,262.0,262.0
989,1,2,15873.0,31060.0,31060.0
990,1,2,15874.0,31059.0,31059.0
991,1,2,15874.0,6400.0,6400.0
992,1,2,15874.0,49426.0,49426.0
993,2,4,15938.0,1797.0,1797.0
994,2,4,15938.0,1801.0,1801.0
995,2,4,15941.0,1795.0,1795.0
996,2,4,15943.0,1798.0,1798.0
997,2,4,15948.0,1793.0,1793.0
998,2,4,15949.0,1790.0,1790.0
999,2,4,15952.0,1789.0,1789.0
1000,2,4,15952.0,1787.0,1787.0
1001,2,4,15958.0,1781.0,1781.0
1002,2,4,15966.0,1774.0,1774.0
1003,2,4,16041.0,1700.0,1700.0
1004,2,4,16042.0,1674.0,1674.0
1005,2,4,16047.0,1678.0,1678.0
1006,2,4,16048.0,1672.0,1672.0
1007,2,4,16050.0,1673.0,1673.0
1008,2,4,16054.0,1683.0,1683.0
1009,2,4,16054.0,1669.0,1669.0
1010,2,4,16055.0,1683.0,1683.0
1011,2,4,16058.0,1661.0,1661.0
1012,2,4,16060.0,1681.0,1681.0
1013,2,4,16062.0,1679.0,1679.0
1014,2,4,16064.0,1652.0,1652.0
1015,2,4,16070.0,1669.0,1669.0
1016,2,4,16071.0,1647.0,1647.0
1017,2,4,16072.0,1648.0,1648.0
1018,2,4,16074.0,1643.0,1643.0
1019,2,4,16075.0,1641.0,1641.0
1020,2,4,16078.0,1648.0,1648.0
1021,2,4,16083.0,1661.0,1661.0
1022,2,4,16085.0,1640.0,1640.0
1023,2,4,16086.0,1643.0,1643.0
1024,2,4,16089.0,1640.0,1640.0
1025,2,4,16091.0,1650.0,1650.0
1026,2,4,16092.0,1648.0,1648.0
1027,2,4,16095.0,1634.0,1634.0
1028,2,4,16096.0,1618.0,1618.0
1029,2,4,16098.0,1617.0,1617.0
1030,2,4,16101.0,1614.0,1614.0
1031,2,4,16101.0,1615.0,1615.0
1032,2,4,16104.0,1618.0,1618.0
1033,2,4,16107.0,1612.0,1612.0
1034,2,4,16107.0,1636.0,1636.0
1035,2,4,16112.0,1604.0,1604.0
1036,2,4,16115.0,1628.0,1628.0
1037,2,4,16115.0,1607.0,1607.0
1038,2,4,16124.0,1598.0,1598.0
1039,2,4,16124.0,1605.0,1605.0
1040,1,2,16128.0,4400.0,4400.0
1041,2,4,16129.0,1591.0,1591.0
1042,2,4,16132.0,1611.0,1611.0
1043,2,4,16518.0,1211.0,1211.0
1044,1,2,16909.0,246.0,246.0
1045,1,2,16944.0,1954.0,1954.0
1046,1,1,16944.0,389.0,389.0
1047,1,1,16944.0,389.0,389.0
1048,2,4,16947.0,56.0,56.0
1049,8,16,16956.0,59.0,59.0
1050,1,2,17268.0,59.0,59.0
1051,1,2,17544.0,5268.0,5268.0
1052,1,2,17544.0,13731.0,13731.0
1053,1,2,17544.0,20393.0,20393.0
1054,1,2,17544.0,19680.0,19680.0
1055,1,2,17544.0,4188.0,4188.0
1056,1,2,17544.0,19679.0,19679.0
1057,1,2,17544.0,13733.0,13733.0
1058,1,2,17544.0,7984.0,7984.0
1059,1,2,17673.0,342.0,342.0
1060,1,2,17878.0,55166.0,55166.0
1061,1,2,17878.0,55164.0,55164.0
1062,1,2,17878.0,20594.0,20594.0
1063,1,2,17878.0,20054.0,20054.0
1064,1,2,17878.0,55162.0,55162.0
1065,1,2,17878.0,56062.0,56062.0
1066,1,2,18053.0,4760.0,4760.0
1067,1,2,18053.0,14118.0,14118.0
1068,1,2,18053.0,19166.0,19166.0
1069,1,2,18054.0,3678.0,3678.0
1070,1,2,18054.0,13760.0,13760.0
1071,1,2,18054.0,5118.0,5118.0
1072,1,2,18054.0,12679.0,12679.0
1073,1,2,18056.0,21329.0,21329.0
1074,1,2,18056.0,15950.0,15950.0
1075,1,1,18095.0,591.0,591.0
1076,1,1,18147.0,1841.0,1841.0
1077,1,2,18299.0,351.0,351.0
1078,1,2,18409.0,55533.0,55533.0
1079,1,2,18409.0,26364.0,26364.0
1080,1,2,18409.0,56974.0,56974.0
1081,1,2,18409.0,19708.0,19708.0
1082,1,2,18409.0,56431.0,56431.0
1083,1,2,18409.0,54633.0,54633.0
1084,1,2,18410.0,54631.0,54631.0
1085,1,2,18410.0,19706.0,19706.0
1086,1,2,18410.0,29063.0,29063.0
1087,1,2,18410.0,26363.0,26363.0
1088,1,2,18455.0,59.0,59.0
1089,1,2,18607.0,9245.0,9245.0
1090,1,2,18607.0,10505.0,10505.0
1091,1,2,18607.0,9816.0,9816.0
1092,1,2,18607.0,11947.0,11947.0
1093,1,2,18607.0,10158.0,10158.0
1094,1,2,18607.0,9814.0,9814.0
1095,1,2,18608.0,9810.0,9810.0
1096,1,2,18608.0,11046.0,11046.0
1097,1,2,18608.0,11405.0,11405.0
1098,1,2,18608.0,10505.0,10505.0
1099,4,8,18754.0,59.0,59.0
1100,1,1,18933.0,2398.0,2398.0
1101,2,4,18933.0,2399.0,2399.0
1102,1,2,19111.0,8044.0,8044.0
1103,1,2,19111.0,21342.0,21342.0
1104,1,2,19111.0,6044.0,6044.0
1105,1,2,19111.0,20988.0,20988.0
1106,1,2,19111.0,24230.0,24230.0
1107,1,2,19111.0,8044.0,8044.0
1108,1,2,19111.0,8044.0,8044.0
1109,1,2,19111.0,21556.0,21556.0
1110,1,2,19111.0,6045.0,6045.0
1111,1,2,19111.0,20990.0,20990.0
1112,1,2,19112.0,34840.0,34840.0
1113,1,2,19112.0,6582.0,6582.0
1114,1,2,19112.0,24580.0,24580.0
1115,1,2,19112.0,6220.0,6220.0
1116,1,2,19112.0,6220.0,6220.0
1117,1,2,19112.0,6582.0,6582.0
1118,1,2,19112.0,21168.0,21168.0
1119,1,2,19112.0,21160.0,21160.0
1120,1,2,19112.0,8382.0,8382.0
1121,1,2,19112.0,8380.0,8380.0
1122,4,8,19350.0,58.0,58.0
1123,1,2,19385.0,561.0,561.0
1124,1,2,19634.0,8586.0,8586.0
1125,1,2,19634.0,5523.0,5523.0
1126,1,2,19634.0,5711.0,5711.0
1127,1,2,19634.0,20822.0,20822.0
1128,1,2,19634.0,20646.0,20646.0
1129,1,2,19634.0,5522.0,5522.0
1130,1,2,19634.0,6059.0,6059.0
1131,1,2,19634.0,6060.0,6060.0
1132,1,2,19634.0,7522.0,7522.0
1133,1,2,19634.0,20818.0,20818.0
1134,1,2,19634.0,24602.0,24602.0
1135,1,2,19634.0,20639.0,20639.0
1136,1,2,19634.0,15960.0,15960.0
1137,1,2,19634.0,20821.0,20821.0
1138,1,2,19635.0,18842.0,18842.0
1139,1,2,19635.0,7516.0,7516.0
1140,1,2,19635.0,6061.0,6061.0
1141,1,2,19635.0,5696.0,5696.0
1142,1,2,19635.0,7512.0,7512.0
1143,1,2,19635.0,20467.0,20467.0
1144,1,2,19635.0,7859.0,7859.0
1145,1,2,19635.0,23697.0,23697.0
1146,1,4,19826.0,2487.0,2487.0
1147,4,8,19826.0,1584.0,1584.0
1148,1,4,19902.0,1657.0,1657.0
1149,4,8,19958.0,1367.0,1367.0
1150,1,4,20023.0,1459.0,1459.0
1151,1,1,20079.0,342.0,342.0
1152,1,2,20122.0,8096.0,8096.0
1153,1,2,20122.0,8098.0,8098.0
1154,1,2,20122.0,8271.0,8271.0
1155,1,2,20122.0,8095.0,8095.0
1156,1,2,20122.0,8096.0,8096.0
1157,1,2,20123.0,8092.0,8092.0
1158,1,2,20123.0,5037.0,5037.0
1159,1,2,20123.0,5389.0,5389.0
1160,1,2,20123.0,8272.0,8272.0
1161,1,2,20123.0,8091.0,8091.0
1162,1,2,20123.0,5575.0,5575.0
1163,1,2,20123.0,8092.0,8092.0
1164,1,2,20123.0,8090.0,8090.0
1165,1,2,20123.0,8272.0,8272.0
1166,1,2,20123.0,8096.0,8096.0
1167,1,2,20123.0,8094.0,8094.0
1168,1,2,20123.0,8092.0,8092.0
1169,1,2,20123.0,5390.0,5390.0
1170,1,2,20123.0,8274.0,8274.0
1171,1,2,20123.0,8090.0,8090.0
1172,1,2,20137.0,7011.0,7011.0
1173,1,2,20137.0,18340.0,18340.0
1174,1,2,20137.0,7012.0,7012.0
1175,1,2,20137.0,18339.0,18339.0
1176,1,2,20137.0,7011.0,7011.0
1177,1,2,20137.0,20496.0,20496.0
1178,1,2,20137.0,6645.0,6645.0
1179,1,2,20137.0,20139.0,20139.0
1180,1,2,20137.0,27694.0,27694.0
1181,1,2,20137.0,7016.0,7016.0
1182,1,2,20137.0,20315.0,20315.0
1183,1,2,20137.0,19961.0,19961.0
1184,1,2,20137.0,10965.0,10965.0
1185,1,2,20137.0,20141.0,20141.0
1186,1,2,20137.0,5915.0,5915.0
1187,1,2,20137.0,21395.0,21395.0
1188,1,2,20137.0,15108.0,15108.0
1189,1,2,20137.0,4655.0,4655.0
1190,1,2,20138.0,20314.0,20314.0
1191,1,2,20138.0,6822.0,6822.0
1192,1,2,20138.0,19964.0,19964.0
1193,2,8,20548.0,60.0,60.0
1194,1,2,20599.0,4560.0,4560.0
1195,1,2,20600.0,4567.0,4567.0
1196,1,2,20600.0,7613.0,7613.0
1197,1,2,20600.0,7794.0,7794.0
1198,1,2,20600.0,4560.0,4560.0
1199,1,2,20600.0,4564.0,4564.0
1200,1,2,20600.0,5812.0,5812.0
1201,1,2,20600.0,4564.0,4564.0
1202,1,2,20600.0,4567.0,4567.0
1203,1,2,20600.0,4565.0,4565.0
1204,1,2,20600.0,7612.0,7612.0
1205,1,2,20600.0,4563.0,4563.0
1206,1,2,20600.0,4560.0,4560.0
1207,1,2,20600.0,4561.0,4561.0
1208,1,2,20600.0,4566.0,4566.0
1209,1,2,20600.0,4560.0,4560.0
1210,1,2,20600.0,4562.0,4562.0
1211,1,2,20600.0,4562.0,4562.0
1212,1,2,20600.0,4566.0,4566.0
1213,1,2,20600.0,4567.0,4567.0
1214,1,2,20605.0,15353.0,15353.0
1215,1,2,20605.0,10314.0,10314.0
1216,1,2,20605.0,4909.0,4909.0
1217,1,2,20605.0,4562.0,4562.0
1218,1,2,20605.0,8160.0,8160.0
1219,1,2,20605.0,28502.0,28502.0
1220,1,2,20605.0,14815.0,14815.0
1221,1,2,20605.0,7817.0,7817.0
1222,1,2,20605.0,24918.0,24918.0
1223,1,2,20606.0,14813.0,14813.0
1224,1,2,20606.0,5808.0,5808.0
1225,1,2,20606.0,14993.0,14993.0
1226,1,2,20606.0,9948.0,9948.0
1227,1,2,20606.0,8693.0,8693.0
1228,1,2,20606.0,14814.0,14814.0
1229,1,2,20606.0,8159.0,8159.0
1230,1,2,20606.0,6544.0,6544.0
1231,1,2,20606.0,7066.0,7066.0
1232,1,2,20606.0,10313.0,10313.0
1233,1,2,20606.0,4906.0,4906.0
1234,1,2,20606.0,18408.0,18408.0
1235,1,2,20606.0,22186.0,22186.0
1236,1,2,20606.0,4726.0,4726.0
1237,1,2,20606.0,14810.0,14810.0
1238,1,2,20606.0,6546.0,6546.0
1239,1,2,20606.0,7786.0,7786.0
1240,1,2,20606.0,20386.0,20386.0
1241,1,2,20606.0,19675.0,19675.0
1242,1,2,20606.0,21827.0,21827.0
1243,1,2,20606.0,19676.0,19676.0
1244,1,2,20606.0,4548.0,4548.0
1245,1,2,20606.0,21840.0,21840.0
1246,1,2,20607.0,4550.0,4550.0
1247,1,2,20607.0,5090.0,5090.0
1248,1,2,20607.0,19491.0,19491.0
1249,1,2,20607.0,23087.0,23087.0
1250,1,2,20607.0,19847.0,19847.0
1251,1,2,20607.0,18045.0,18045.0
1252,1,2,20607.0,10495.0,10495.0
1253,1,2,20607.0,21647.0,21647.0
1254,1,1,20644.0,11718.0,11718.0
1255,1,1,20699.0,351.0,351.0
1256,2,4,20858.0,1670.0,1670.0
1257,2,4,20858.0,88199.0,88199.0
1258,1,4,21056.0,343.0,343.0
1259,1,2,21073.0,18840.0,18840.0
1260,1,2,21073.0,8039.0,8039.0
1261,1,2,21073.0,4095.0,4095.0
1262,1,2,21073.0,14525.0,14525.0
1263,1,2,21073.0,7693.0,7693.0
1264,1,2,21073.0,14352.0,14352.0
1265,1,2,21073.0,7347.0,7347.0
1266,1,2,21073.0,4440.0,4440.0
1267,1,2,21074.0,19592.0,19592.0
1268,1,2,21074.0,37034.0,37034.0
1269,1,2,21074.0,4979.0,4979.0
1270,1,2,21074.0,19202.0,19202.0
1271,1,2,21074.0,19204.0,19204.0
1272,1,2,21074.0,10379.0,10379.0
1273,1,2,21074.0,4618.0,4618.0
1274,1,2,21074.0,6082.0,6082.0
1275,1,2,21074.0,19380.0,19380.0
1276,1,2,21074.0,4619.0,4619.0
1277,1,2,21074.0,6599.0,6599.0
1278,1,2,21074.0,19201.0,19201.0
1279,1,2,21074.0,6076.0,6076.0
1280,1,2,21074.0,17404.0,17404.0
1281,1,2,21074.0,6075.0,6075.0
1282,1,2,21074.0,6074.0,6074.0
1283,1,2,21075.0,6077.0,6077.0
1284,1,2,21075.0,6078.0,6078.0
1285,1,2,21075.0,19205.0,19205.0
1286,1,2,21075.0,19207.0,19207.0
1287,1,1,21439.0,622091.0,622091.0
1288,1,1,21447.0,4538.0,4538.0
1289,1,1,21486.0,1219.0,1219.0
1290,1,2,21544.0,5610.0,5610.0
1291,1,2,21544.0,4735.0,4735.0
1292,1,2,21544.0,4733.0,4733.0
1293,1,2,21544.0,4509.0,4509.0
1294,1,1,21580.0,1066.0,1066.0
1295,1,2,21585.0,193.0,193.0
1296,1,2,21587.0,501.0,501.0
1297,1,2,21587.0,502.0,502.0
1298,1,1,21607.0,21769.0,21769.0
1299,1,1,21615.0,21744.0,21744.0
1300,1,1,21655.0,591.0,591.0
1301,1,4,21677.0,351.0,351.0
1302,16,32,21745.0,65.0,65.0
1303,1,2,21761.0,36.0,36.0
1304,1,2,21804.0,32.0,32.0
1305,2,4,21824.0,815.0,815.0
1306,2,4,21824.0,814.0,814.0
1307,2,4,21824.0,813.0,813.0
1308,1,2,21845.0,177.0,177.0
1309,1,2,21950.0,73.0,73.0
1310,1,2,22032.0,4560.0,4560.0
1311,1,2,22032.0,13207.0,13207.0
1312,1,2,22032.0,13562.0,13562.0
1313,1,2,22032.0,4219.0,4219.0
1314,1,2,22032.0,4217.0,4217.0
1315,1,2,22032.0,4567.0,4567.0
1316,1,2,22032.0,13206.0,13206.0
1317,1,2,22032.0,13204.0,13204.0
1318,1,2,22032.0,4562.0,4562.0
1319,1,2,22032.0,15543.0,15543.0
1320,1,2,22032.0,4565.0,4565.0
1321,1,2,22032.0,4563.0,4563.0
1322,1,2,22032.0,4561.0,4561.0
1323,1,2,22032.0,4566.0,4566.0
1324,1,2,22044.0,9958.0,9958.0
1325,1,2,22044.0,7970.0,7970.0
1326,1,2,22044.0,6376.0,6376.0
1327,1,2,22044.0,6183.0,6183.0
1328,1,2,22044.0,6378.0,6378.0
1329,1,2,22045.0,6372.0,6372.0
1330,1,2,22082.0,620.0,620.0
1331,1,1,22118.0,2705.0,2705.0
1332,1,2,22136.0,566.0,566.0
1333,2,4,22449.0,3140.0,3140.0
1334,2,4,22449.0,3138.0,3138.0
1335,2,4,22452.0,3135.0,3135.0
1336,2,4,22455.0,3135.0,3135.0
1337,2,4,22458.0,3135.0,3135.0
1338,2,4,22458.0,3134.0,3134.0
1339,2,4,22460.0,1887285.0,1887285.0
